"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2948-P",80,1055.55036474708,"GWAPI","Paris","Florida","Mexico","Local Pumpkin Festival","1675 C","1724 T",366,1068,3,"Howden",478.789591599995,"heavy"
"2602-P",83,1069.51784692146,"NQFKA","Los Angeles","California","UK","Regional Pumpkin Festival","1746 D","1964 R",367,1083,-4,"Howden",485.125134942402,"heavy"
"2915-P",7,1049.12880650759,"CKVYU","Los Angeles","California","USA","Regional Pumpkin Festival","1348 D","1356 S",394,1262,-16,"Atlantic Giant",475.876821779048,"heavy"
"2119-P",65,1060.4677777756,"PNWWV","Chicago","Texas","UK","Local Pumpkin Festival","1289 I","1819 G",372,1098,-3,"Jack Be Little",481.020092629868,"heavy"
"2259-P",25,1051.52838488985,"NTTBX","Los Angeles","Florida","USA","Regional Pumpkin Festival","1488 G","1158 Z",-2,0,-3,"Jack Be Little",476.965252224459,"heavy"
"2391-P",71,1045.63849254698,"GPJYJ","Chicago","California","UK","National Pumpkin Festival","1140 Q","1893 T",365,1106,-1,"Howden",474.29364199761,"heavy"
"2154-P",87,1056.4784893468,"VSLVG","New York","New York","UK","Regional Pumpkin Festival","1961 F","1766 I",-2,2,4,"Jack Be Little",479.210581836836,"heavy"
"2613-P",95,1045.24216759298,"TJNHZ","New York","New York","USA","Regional Pumpkin Festival","1750 Y","1342 C",361,1073,-2,"Cinderella",474.113872022437,"heavy"
"2121-P",73,1049.42845445685,"LVEVX","Los Angeles","Florida","Mexico","Regional Pumpkin Festival","1122 Y","1238 O",359,1032,2,"Atlantic Giant",476.01273980252,"heavy"
"2039-P",4,1045.43958283402,"OBVHB","Houston","New York","USA","National Pumpkin Festival","1170 D","1552 V",354,1010,7,"Atlantic Giant",474.203418069495,"heavy"
"2867-P",51,1048.31297311466,"OPKYZ","New York","Texas","UK","National Pumpkin Festival","1246 I","1921 S",376,1184,-7,"Atlantic Giant",475.506765976826,"heavy"
"2925-P",71,1043.59605468623,"ZGXDI","Paris","Texas","UK","Regional Pumpkin Festival","1056 O","1077 R",357,1009,8,"Cinderella",473.367207767778,"heavy"
"2828-P",44,1041.08728593402,"MEPUC","Paris","California","UK","Local Pumpkin Festival","1133 O","1758 G",360,1010,-1,"Cinderella",472.229249403678,"heavy"
"2689-P",83,1045.93882490508,"LPSYG","New York","Texas","Mexico","Regional Pumpkin Festival","1965 S","1237 B",344,903,13,"Cinderella",474.429870463711,"heavy"
"2229-P",19,1033.28210741468,"CNLRP","Chicago","Texas","Mexico","Local Pumpkin Festival","1925 G","1066 T",380,1189,-9,"Jack Be Little",468.688879980818,"heavy"
"2724-P",25,1033.40346100926,"NDNXT","Houston","New York","Mexico","Regional Pumpkin Festival","1102 R","1001 K",375,1109,-9,"Howden",468.743925045395,"heavy"
"2268-P",37,1043.73644034099,"JKVXU","Los Angeles","Florida","UK","Local Pumpkin Festival","1913 E","1944 C",334,870,19,"Howden",473.430885629633,"heavy"
"2024-P",80,1024.61254236847,"KRHBX","Paris","Florida","UK","National Pumpkin Festival","1821 G","1234 E",361,998,0,"Jack Be Little",464.75643142464,"heavy"
"2676-P",10,1026.55880437698,"LNQLT","Los Angeles","Florida","USA","Local Pumpkin Festival","1324 H","1184 P",360,1005,3,"Cinderella",465.639241021722,"heavy"
"2166-P",64,1034.35966959503,"SWKVR","Chicago","California","USA","Regional Pumpkin Festival","1212 J","1385 B",364,1021,5,"Howden",469.177653964025,"heavy"
"2810-P",17,1037.57309178356,"DYNRE","Houston","Florida","USA","National Pumpkin Festival","1823 X","1634 K",374,1101,-2,"Howden",470.635237750333,"heavy"
"2082-P",63,1020.02938864753,"JAJQN","Los Angeles","Florida","UK","Local Pumpkin Festival","1960 G","1871 F",344,932,10,"Atlantic Giant",462.677547866283,"heavy"
"2621-P",11,1020.8104738323,"JWRIW","Los Angeles","New York","USA","Regional Pumpkin Festival","1545 Y","1026 F",4,-1,2,"Jack Be Little",463.031842146417,"heavy"
"2320-P",27,1031.73391627241,"GEETV","Chicago","California","Mexico","Regional Pumpkin Festival","1812 L","1891 R",357,1029,-4,"Cinderella",467.986632291384,"heavy"
"2333-P",4,1032.52651493158,"BJWJG","Houston","Texas","USA","Local Pumpkin Festival","1614 Q","1292 M",352,936,14,"Cinderella",468.346148995657,"heavy"
"2200-P",83,1033.13803124614,"CHKAT","Los Angeles","Florida","UK","Local Pumpkin Festival","1261 L","1254 G",365,1056,-1,"Atlantic Giant",468.623528130071,"heavy"
"2723-P",74,1029.13567518853,"TZIJF","New York","Florida","Mexico","National Pumpkin Festival","1688 Q","1030 H",365,1076,-3,"Jack Be Little",466.808089960314,"heavy"
"2780-P",37,1019.92912067845,"ZEHZC","Chicago","Florida","Mexico","Regional Pumpkin Festival","1400 I","1469 M",351,915,7,"Cinderella",462.632067080556,"heavy"
"2163-P",54,1015.51545614842,"VEWPQ","Chicago","New York","UK","National Pumpkin Festival","1536 X","1956 A",359,1050,-5,"Cinderella",460.630062525994,"heavy"
"2785-P",54,1007.20821517427,"WODDI","New York","Texas","Mexico","Local Pumpkin Festival","1830 T","1466 G",361,1063,-1,"Jack Be Little",456.861961404365,"heavy"
"2205-P",33,1020.09792215191,"NFCEP","Chicago","Texas","UK","Local Pumpkin Festival","1306 Q","1487 P",356,1032,-1,"Jack Be Little",462.70863414096,"heavy"
"2767-P",5,1018.35499145463,"DMFDI","Chicago","California","USA","National Pumpkin Festival","1768 U","1254 Z",354,1014,0,"Cinderella",461.918054075236,"heavy"
"2433-P",3,1011.92807142157,"BMOHU","New York","California","USA","Regional Pumpkin Festival","1649 X","1379 C",350,917,4,"Howden",459.00285218564,"heavy"
"2968-P",60,1010.3339636825,"YNOFT","Chicago","Florida","Mexico","Regional Pumpkin Festival","1364 P","1241 M",356,1033,-4,"Howden",458.27977707824,"heavy"
"2260-P",4,1003.99109710846,"XIQYN","Los Angeles","Texas","UK","Local Pumpkin Festival","1809 Z","1377 F",359,981,0,"Atlantic Giant",455.402701196327,"heavy"
"2063-P",88,1009.52472925931,"WFVGX","Nottingham","Florida","UK","Local Pumpkin Festival","1541 X","1134 B",346,915,7,"Howden",457.91271451834,"heavy"
"2862-P",61,1004.49163123593,"BPRGE","Chicago","Texas","UK","Regional Pumpkin Festival","1147 B","1701 J",345,936,10,"Howden",455.62973965747,"heavy"
"2673-P",68,1008.96448074467,"TAPHC","Paris","New York","UK","National Pumpkin Festival","1110 B","1317 J",349,930,11,"Howden",457.658590066796,"heavy"
"2794-P",48,994.931548313238,"NPLIC","Chicago","Florida","USA","Local Pumpkin Festival","1214 L","1406 Y",345,883,18,"Jack Be Little",451.293358987171,"heavy"
"2112-P",26,994.86237043608,"NFDXN","New York","Texas","USA","Regional Pumpkin Festival","1717 R","1913 T",355,1001,1,"Atlantic Giant",451.261980429919,"heavy"
"2743-P",65,1002.20550661068,"IDTUY","Houston","New York","Mexico","National Pumpkin Festival","1411 J","1968 A",0,0,4,"Howden",454.592770970591,"heavy"
"2204-P",56,1004.89946327526,"YGOKT","Los Angeles","Texas","USA","Local Pumpkin Festival","1536 I","1990 F",368,1063,-2,"Cinderella",455.814729158754,"heavy"
"2212-P",77,995.245870295912,"LHEQK","Nottingham","Texas","UK","Local Pumpkin Festival","1252 J","1838 J",351,976,1,"Atlantic Giant",451.435933040235,"heavy"
"2492-P",90,990.660340244137,"QIZEX","Paris","Texas","USA","National Pumpkin Festival","1295 H","1172 O",356,997,-2,"Howden",449.355971596344,"heavy"
"2603-P",79,990.382674715482,"WRTLP","Chicago","California","UK","National Pumpkin Festival","1460 F","1522 Y",309,672,44,"Cinderella",449.230024631134,"heavy"
"2616-P",17,998.405725864694,"LUXWN","Nottingham","Texas","USA","Local Pumpkin Festival","1707 B","1606 Z",369,1084,-9,"Howden",452.869219416537,"heavy"
"2710-P",70,991.682663935237,"JNNMK","New York","Texas","USA","Regional Pumpkin Festival","1317 M","1876 Z",347,965,6,"Cinderella",449.819689822298,"heavy"
"2220-P",1,983.996237136424,"JVVXI","Houston","California","USA","National Pumpkin Festival","1780 P","1829 K",353,981,2,"Cinderella",446.333185273792,"heavy"
"2046-P",3,982.779498229735,"JVZNJ","Chicago","Texas","UK","Local Pumpkin Festival","1059 V","1449 N",344,909,9,"Atlantic Giant",445.781281789436,"heavy"
"2214-P",64,980.794280592352,"ITFNS","Paris","New York","USA","National Pumpkin Festival","1953 R","1606 E",365,1018,-9,"Cinderella",444.88080221633,"heavy"
"2764-P",10,975.956052127294,"OQNSN","Paris","California","USA","Local Pumpkin Festival","1244 W","1603 K",356,974,1,"Jack Be Little",442.686218700263,"heavy"
"2298-P",2,973.204623863101,"NABJP","New York","Florida","Mexico","Regional Pumpkin Festival","1610 S","1106 K",365,1033,-2,"Atlantic Giant",441.438191833023,"heavy"
"2211-P",20,976.362498787232,"BREDK","Houston","New York","UK","Local Pumpkin Festival","1273 T","1357 V",340,883,11,"Jack Be Little",442.870579804023,"heavy"
"2815-P",17,968.097914634272,"WCUTO","Chicago","New York","UK","Regional Pumpkin Festival","1875 J","1174 P",-5,-5,-4,"Jack Be Little",439.121827491017,"heavy"
"2512-P",9,968.249646429904,"EHXNH","Los Angeles","California","USA","National Pumpkin Festival","1074 K","1198 V",347,960,-2,"Jack Be Little",439.190651875802,"heavy"
"2609-P",73,966.602246388793,"WDJIZ","Nottingham","California","USA","Local Pumpkin Festival","1110 W","1051 P",370,1109,-9,"Atlantic Giant",438.443403786817,"heavy"
"2675-P",94,965.620626474731,"MPVGR","Chicago","New York","UK","Regional Pumpkin Festival","1111 K","1833 X",347,907,2,"Jack Be Little",437.998148483558,"heavy"
"2560-P",86,960.839497406036,"XBTDD","Nottingham","Florida","UK","National Pumpkin Festival","1412 T","1617 M",0,1,-1,"Cinderella",435.829464818013,"heavy"
"2207-P",43,969.663326685317,"GOWKF","Los Angeles","Texas","Mexico","National Pumpkin Festival","1145 E","1980 Q",1,-3,1,"Atlantic Giant",439.831886453277,"heavy"
"2380-P",39,955.154112988152,"GPTEY","Houston","Texas","Mexico","National Pumpkin Festival","1377 X","1306 R",352,933,1,"Cinderella",433.250617825543,"heavy"
"2595-P",1,966.525843590498,"BOPPV","Los Angeles","Florida","Mexico","National Pumpkin Festival","1887 P","1227 K",351,937,3,"Cinderella",438.408748060463,"heavy"
"2027-P",41,952.406984450296,"FDTXO","Los Angeles","California","Mexico","National Pumpkin Festival","1321 F","1250 B",351,929,8,"Cinderella",432.004541281363,"heavy"
"2184-P",59,968.951085132547,"ZGNSS","Paris","New York","UK","Local Pumpkin Festival","1013 K","1547 Z",346,882,14,"Cinderella",439.508819119344,"heavy"
"2635-P",71,964.94157403335,"EAGKQ","Chicago","California","Mexico","National Pumpkin Festival","1692 J","1113 G",362,1023,-10,"Jack Be Little",437.690135477318,"heavy"
"2608-P",53,946.542755849659,"AUIJM","Houston","New York","USA","Regional Pumpkin Festival","1536 M","1264 Z",-4,4,-1,"Atlantic Giant",429.344571932178,"heavy"
"2342-P",87,949.655101207085,"AYZNA","Chicago","Florida","UK","Regional Pumpkin Festival","1082 O","1962 G",342,903,2,"Howden",430.756308039112,"heavy"
"2871-P",8,948.944929471612,"ERPTO","New York","California","Mexico","Local Pumpkin Festival","1592 X","1774 Q",351,972,-3,"Atlantic Giant",430.434179558511,"heavy"
"2687-P",37,949.580931551754,"RJDKJ","New York","Texas","UK","Local Pumpkin Festival","1114 B","1976 P",-2,4,-1,"Atlantic Giant",430.722665249368,"heavy"
"2377-P",26,954.746626431122,"VZXCL","Houston","Texas","Mexico","National Pumpkin Festival","1930 E","1377 T",335,872,11,"Jack Be Little",433.065785032397,"heavy"
"2228-P",92,942.148942301981,"RUMKV","Nottingham","New York","Mexico","Local Pumpkin Festival","1753 L","1398 K",357,978,-2,"Jack Be Little",427.351571631749,"heavy"
"2381-P",34,930.276439199224,"QWOZG","Los Angeles","California","Mexico","Regional Pumpkin Festival","1059 J","1380 S",335,820,17,"Jack Be Little",421.966294811537,"heavy"
"2711-P",33,941.51777696833,"GPHPQ","Los Angeles","New York","Mexico","Local Pumpkin Festival","1123 V","1186 X",345,953,3,"Jack Be Little",427.065279852196,"heavy"
"2997-P",24,940.069107744843,"XXHVY","New York","New York","Mexico","Regional Pumpkin Festival","1260 S","1576 E",362,1036,-6,"Cinderella",426.408174545769,"heavy"
"2852-P",21,941.315025655553,"XJJKA","Nottingham","New York","USA","Regional Pumpkin Festival","1767 A","1195 U",352,975,-2,"Atlantic Giant",426.973313403713,"heavy"
"2953-P",23,929.603726499714,"ZUTFV","New York","Texas","UK","National Pumpkin Festival","1108 A","1612 G",-4,3,4,"Jack Be Little",421.661157463837,"heavy"
"2162-P",100,946.592130507343,"XGKFI","Los Angeles","Florida","UK","National Pumpkin Festival","1613 T","1770 W",336,858,12,"Atlantic Giant",429.366967900175,"heavy"
"2264-P",84,935.739904590882,"ZUEWP","Paris","Texas","UK","Local Pumpkin Festival","1751 T","1970 S",342,879,2,"Atlantic Giant",424.444481026952,"heavy"
"2627-P",84,939.091785669327,"DDBLC","Los Angeles","California","USA","Local Pumpkin Festival","1121 M","1394 R",344,887,0,"Howden",425.964868709282,"heavy"
"2234-P",71,923.836047522724,"BWTIO","Los Angeles","California","UK","National Pumpkin Festival","1766 D","1710 A",340,868,11,"Atlantic Giant",419.044982287265,"heavy"
"2260-P",99,930.888859701343,"LHWNQ","Houston","Florida","USA","National Pumpkin Festival","1323 S","1015 P",336,857,12,"Jack Be Little",422.24408407853,"heavy"
"2292-P",96,934.495041901246,"HVOVN","New York","New York","UK","National Pumpkin Festival","1101 V","1251 O",193,165,478,"Howden",423.879820809235,"heavy"
"2803-P",90,932.155050644465,"BRUXW","Paris","New York","Mexico","Local Pumpkin Festival","1951 X","1912 W",351,998,-5,"Atlantic Giant",422.818418629293,"heavy"
"2397-P",88,921.680349553935,"NBRVN","Nottingham","California","USA","Local Pumpkin Festival","1535 R","1205 T",360,1028,-12,"Cinderella",418.067174136598,"heavy"
"2346-P",66,916.519441286102,"VLXCV","Los Angeles","Texas","USA","Local Pumpkin Festival","1574 Z","1381 B",358,1054,-9,"Howden",415.726225524039,"heavy"
"2417-P",43,918.274329156615,"OOJMN","Paris","Texas","UK","Regional Pumpkin Festival","1481 B","1308 O",331,832,10,"Atlantic Giant",416.522229272309,"heavy"
"2417-P",60,919.2504179487,"FOXII","Los Angeles","California","UK","Local Pumpkin Festival","1287 P","1969 Y",-5,4,3,"Howden",416.964975700842,"heavy"
"2593-P",58,916.569604325108,"LPYLA","Los Angeles","California","USA","Local Pumpkin Festival","1264 J","1533 U",351,950,-2,"Howden",415.748979095788,"heavy"
"2351-P",3,910.877609020099,"UGLID","Chicago","New York","USA","Local Pumpkin Festival","1206 A","1918 K",362,1010,-9,"Howden",413.16713345536,"heavy"
"2263-P",2,897.553569263034,"KMTYE","New York","Florida","UK","Local Pumpkin Festival","1623 M","1684 W",345,892,2,"Atlantic Giant",407.123450683979,"heavy"
"2605-P",52,898.34301341325,"UNWYJ","Los Angeles","New York","Mexico","Local Pumpkin Festival","1858 K","1803 L",338,831,12,"Atlantic Giant",407.481536527058,"heavy"
"2115-P",8,904.560389412828,"GATRO","Nottingham","Texas","UK","National Pumpkin Festival","1720 X","1496 L",3,0,-1,"Cinderella",410.301690841887,"heavy"
"2653-P",35,910.612021865323,"DYREB","Paris","Florida","Mexico","Local Pumpkin Festival","1935 W","1542 C",348,935,-9,"Atlantic Giant",413.046665148384,"heavy"
"2411-P",19,896.507081413642,"PPCZT","Paris","Texas","Mexico","National Pumpkin Festival","1288 U","1382 N",338,884,1,"Jack Be Little",406.648771780197,"heavy"
"2759-P",45,891.483719793148,"TEGCD","Paris","Florida","UK","Local Pumpkin Festival","1314 B","1677 H",343,868,2,"Jack Be Little",404.37021327739,"heavy"
"2158-P",18,883.710295218043,"ILDGA","New York","California","Mexico","Regional Pumpkin Festival","1140 Z","1865 T",336,849,7,"Atlantic Giant",400.844247201352,"heavy"
"2820-P",50,900.136508488096,"GRIDA","Houston","California","UK","Regional Pumpkin Festival","1069 Q","1769 P",362,1017,-12,"Jack Be Little",408.295052208641,"heavy"
"2314-P",13,894.944590001367,"AVQCT","Houston","California","USA","National Pumpkin Festival","1126 B","1858 B",335,839,7,"Howden",405.940037597398,"heavy"
"2826-P",52,893.848561463878,"HNKKO","Chicago","Florida","USA","Regional Pumpkin Festival","1854 R","1486 L",335,864,7,"Cinderella",405.442887415491,"heavy"
"2003-P",60,896.415273979306,"EFIOX","Chicago","California","USA","Regional Pumpkin Festival","1779 T","1072 O",331,828,6,"Cinderella",406.607128628473,"heavy"
"2117-P",81,888.890670297667,"AWOJA","Chicago","California","Mexico","National Pumpkin Festival","1077 B","1708 P",338,857,5,"Cinderella",403.194025811208,"heavy"
"2930-P",97,892.529361253604,"QHMGO","Houston","California","UK","National Pumpkin Festival","1452 G","1742 X",320,751,17,"Howden",404.844508265609,"heavy"
"2805-P",88,874.188273057155,"CLNWN","Houston","Florida","USA","Regional Pumpkin Festival","1572 B","1829 V",5,-3,2,"Cinderella",396.525130602202,"heavy"
"2698-P",18,873.314423356205,"APIUW","New York","Texas","USA","Regional Pumpkin Festival","1681 D","1939 R",341,846,9,"Cinderella",396.128759045325,"heavy"
"2923-P",40,874.67731201835,"DFBSZ","Houston","Florida","USA","Local Pumpkin Festival","1392 L","1117 D",337,864,4,"Cinderella",396.746954943633,"heavy"
"2834-P",81,872.952956107445,"FRKFA","New York","California","USA","National Pumpkin Festival","1277 T","1776 Q",344,935,-11,"Atlantic Giant",395.964800259282,"heavy"
"2854-P",6,883.890465131029,"GSPEM","Nottingham","Florida","UK","Regional Pumpkin Festival","1799 N","1839 N",3,1,-1,"Atlantic Giant",400.925970899186,"heavy"
"2308-P",44,866.964383209124,"MEHEW","New York","New York","Mexico","Local Pumpkin Festival","1481 S","1671 J",5,-4,2,"Cinderella",393.248429285415,"heavy"
"2103-P",55,864.990979943424,"QMFOO","Los Angeles","Florida","USA","Regional Pumpkin Festival","1199 T","1859 T",343,922,0,"Howden",392.35330862116,"heavy"
"2652-P",27,870.248386655934,"UJFFH","Houston","New York","Mexico","Regional Pumpkin Festival","1401 S","1797 Y",313,699,29,"Jack Be Little",394.738028191942,"heavy"
"2583-P",64,861.041670575738,"RWKQB","Nottingham","Texas","UK","Regional Pumpkin Festival","1744 Y","1140 P",359,987,-16,"Jack Be Little",390.561932025208,"heavy"
"2388-P",79,875.943852693774,"HNJNE","Paris","New York","Mexico","National Pumpkin Festival","1581 C","1677 U",337,854,4,"Howden",397.3214481303,"heavy"
"2154-P",77,867.5049659824,"FBLAW","Houston","Texas","UK","National Pumpkin Festival","1209 X","1775 K",343,894,-4,"Atlantic Giant",393.493633506726,"heavy"
"2130-P",60,862.824319394305,"UMFHH","Chicago","Texas","Mexico","Regional Pumpkin Festival","1914 A","1052 R",362,1056,-16,"Howden",391.3705279277,"heavy"
"2198-P",81,864.834587557241,"QHJQS","Paris","Texas","USA","Regional Pumpkin Festival","1701 K","1364 P",331,784,5,"Jack Be Little",392.282370228062,"heavy"
"2035-P",18,858.86973092705,"LYOIB","Chicago","New York","Mexico","National Pumpkin Festival","1792 J","1706 E",4,0,-3,"Cinderella",389.576756772463,"heavy"
"2582-P",46,858.842887302861,"BSVYT","Los Angeles","Florida","USA","National Pumpkin Festival","1320 S","1139 Q",-4,3,-3,"Cinderella",389.564580709347,"heavy"
"2540-P",89,853.835465241224,"PGAXF","Paris","Texas","UK","National Pumpkin Festival","1406 I","1339 W",332,797,8,"Howden",387.293252268819,"heavy"
